"","Country","Cowcode","Year","Independent.Country","EthFrac"
"5128","Niger",436,1966,1,0.679492371805416
"5129","Niger",436,1967,1,0.679012545353512
"5130","Niger",436,1968,1,0.678540085702187
"5131","Niger",436,1969,1,0.67807548164726
"5132","Niger",436,1970,1,0.677618527237352
"5133","Niger",436,1971,1,0.677169493444066
"5134","Niger",436,1972,1,0.676728438324548
"5135","Niger",436,1973,1,0.676295515414031
"5136","Niger",436,1974,1,0.67587070288299
"5137","Niger",436,1975,1,0.675454327299294
"5138","Niger",436,1976,1,0.675046198780189
"5139","Niger",436,1977,1,0.674646642253388
"5140","Niger",436,1978,1,0.674255661282092
"5141","Niger",436,1979,1,0.673873322858475
"5142","Niger",436,1980,1,0.67349973976111
"5143","Niger",436,1981,1,0.673135083985137
"5144","Niger",436,1982,1,0.672779167494387
"5145","Niger",436,1983,1,0.672432352845653
"5146","Niger",436,1984,1,0.672094693979734
"5147","Niger",436,1985,1,0.671766004091068
"5148","Niger",436,1986,1,0.671446607396246
"5149","Niger",436,1987,1,0.671136491542599
"5150","Niger",436,1988,1,0.670835729239626
"5151","Niger",436,1989,1,0.67054438053409
"5152","Niger",436,1990,1,0.670262475098744
"5153","Niger",436,1991,1,0.669990032405731
"5154","Niger",436,1992,1,0.669727202650233
"5155","Niger",436,1993,1,0.669473982781726
"5156","Niger",436,1994,1,0.669230415625295
"5157","Niger",436,1995,1,0.668996507351132
"5158","Niger",436,1996,1,0.668772394060105
"5159","Niger",436,1997,1,0.668557968146245
"5160","Niger",436,1998,1,0.668353347401803
"5161","Niger",436,1999,1,0.668158590300667
"5162","Niger",436,2000,1,0.667973690610163
"5163","Niger",436,2001,1,0.667798646266166
"5164","Niger",436,2002,1,0.667633446652046
"5165","Niger",436,2003,1,0.667478295664925
"5166","Niger",436,2004,1,0.667332867831832
"5167","Niger",436,2005,1,0.667197571485556
"5168","Niger",436,2006,1,0.667072192719867
"5169","Niger",436,2007,1,0.666956591713795
"5170","Niger",436,2008,1,0.666851080991265
"5171","Niger",436,2009,1,0.666755401077714
"5172","Niger",436,2010,1,0.666669706326403
"5173","Niger",436,2011,1,0.666593899621479
"5174","Niger",436,2012,1,0.666528061159347
"5175","Niger",436,2013,1,0.666472045610481
"5176","Cote d'Ivoire",437,1945,0,1
"5177","Cote d'Ivoire",437,1946,0,1
"5178","Cote d'Ivoire",437,1947,0,1
"5179","Cote d'Ivoire",437,1948,0,1
"5180","Cote d'Ivoire",437,1949,0,1
"5181","Cote d'Ivoire",437,1950,0,1
"5182","Cote d'Ivoire",437,1951,0,1
"5183","Cote d'Ivoire",437,1952,0,1
"5184","Cote d'Ivoire",437,1953,0,1
"5185","Cote d'Ivoire",437,1954,0,1
"5186","Cote d'Ivoire",437,1955,0,1
"5187","Cote d'Ivoire",437,1956,0,1
"5188","Cote d'Ivoire",437,1957,0,1
"5189","Cote d'Ivoire",437,1958,0,1
"5190","Cote d'Ivoire",437,1959,0,1
"5191","Cote d'Ivoire",437,1960,1,0.74424903501636
"5192","Cote d'Ivoire",437,1961,1,0.74405029817072
"5193","Cote d'Ivoire",437,1962,1,0.74384923979736
"5194","Cote d'Ivoire",437,1963,1,0.74364589535914
"5195","Cote d'Ivoire",437,1964,1,0.74344033884566
"5196","Cote d'Ivoire",437,1965,1,0.74323245553861
"5197","Cote d'Ivoire",437,1966,1,0.74302250379806
"5198","Cote d'Ivoire",437,1967,1,0.74281028133297
"5199","Cote d'Ivoire",437,1968,1,0.74259598470412
"5200","Cote d'Ivoire",437,1969,1,0.74237951955925
"5201","Cote d'Ivoire",437,1970,1,0.7421610720225
"5202","Cote d'Ivoire",437,1971,1,0.74194046664974
"5203","Cote d'Ivoire",437,1972,1,0.74171786994654
"5204","Cote d'Ivoire",437,1973,1,0.74149333425253
"5205","Cote d'Ivoire",437,1974,1,0.74126670327963
"5206","Cote d'Ivoire",437,1975,1,0.74103822960668
"5207","Cote d'Ivoire",437,1976,1,0.74080778822119
"5208","Cote d'Ivoire",437,1977,1,0.74057548381205
"5209","Cote d'Ivoire",437,1978,1,0.74034141228532
"5210","Cote d'Ivoire",437,1979,1,0.74010538630405
"5211","Cote d'Ivoire",437,1980,1,0.73986770893114
"5212","Cote d'Ivoire",437,1981,1,0.73962824001903
"5213","Cote d'Ivoire",437,1982,1,0.73938696620589
"5214","Cote d'Ivoire",437,1983,1,0.73914396358514
"5215","Cote d'Ivoire",437,1984,1,0.73889936058887
"5216","Cote d'Ivoire",437,1985,1,0.73865296781745
"5217","Cote d'Ivoire",437,1986,1,0.73840509477214
"5218","Cote d'Ivoire",437,1987,1,0.73815558149808
"5219","Cote d'Ivoire",437,1988,1,0.73790449856596
"5220","Cote d'Ivoire",437,1989,1,0.73765191524402
"5221","Cote d'Ivoire",437,1990,1,0.73739779538204
"5222","Cote d'Ivoire",437,1991,1,0.73714215264535
"5223","Cote d'Ivoire",437,1992,1,0.7368851356672
"5224","Cote d'Ivoire",437,1993,1,0.73662660693059
"5225","Cote d'Ivoire",437,1994,1,0.73636677838401
"5226","Cote d'Ivoire",437,1995,1,0.73610551327894
"5227","Cote d'Ivoire",437,1996,1,0.73584291078375
"5228","Cote d'Ivoire",437,1997,1,0.73557907194774
"5229","Cote d'Ivoire",437,1998,1,0.73531385916324
"5230","Cote d'Ivoire",437,1999,1,0.73504734627277
"5231","Cote d'Ivoire",437,2000,1,0.73477972798306
"5232","Cote d'Ivoire",437,2001,1,0.73451091418426
"5233","Cote d'Ivoire",437,2002,1,0.73424076840073
"5234","Cote d'Ivoire",437,2003,1,0.73396955084895
"5235","Cote d'Ivoire",437,2004,1,0.73369719175617
"5236","Cote d'Ivoire",437,2005,1,0.73342372058897
"5237","Cote d'Ivoire",437,2006,1,0.73314912577398
"5238","Cote d'Ivoire",437,2007,1,0.73287354761112
"5239","Cote d'Ivoire",437,2008,1,0.73259692351951
"5240","Cote d'Ivoire",437,2009,1,0.732319268674598
"5241","Cote d'Ivoire",437,2010,1,0.732040690312343
"5242","Cote d'Ivoire",437,2011,1,0.731761099290516
"5243","Cote d'Ivoire",437,2012,1,0.731480666752103
"5244","Cote d'Ivoire",437,2013,1,0.731199254654378
"5245","Guinea",438,1945,0,1
"5246","Guinea",438,1946,0,1
"5247","Guinea",438,1947,0,1
"5248","Guinea",438,1948,0,1
"5249","Guinea",438,1949,0,1
"5250","Guinea",438,1950,0,1
"5251","Guinea",438,1951,0,1
"5252","Guinea",438,1952,0,1
"5253","Guinea",438,1953,0,1
"5254","Guinea",438,1954,0,1
"5255","Guinea",438,1955,0,1
"5256","Guinea",438,1956,0,1
"5257","Guinea",438,1957,0,1
"5258","Guinea",438,1958,1,0.752540290340739
"5259","Guinea",438,1959,1,0.752398865920259
"5260","Guinea",438,1960,1,0.752242001619987
"5261","Guinea",438,1961,1,0.752069907024892
"5262","Guinea",438,1962,1,0.751882979570447
"5263","Guinea",438,1963,1,0.751681419795181
"5264","Guinea",438,1964,1,0.751465630391299
"5265","Guinea",438,1965,1,0.75123575111056
"5266","Guinea",438,1966,1,0.750992126975799
"5267","Guinea",438,1967,1,0.750735158927115
"5268","Guinea",438,1968,1,0.750464892416268
"5269","Guinea",438,1969,1,0.750181558384896
"5270","Guinea",438,1970,1,0.749885643660418
"5271","Guinea",438,1971,1,0.749577149100016
"5272","Guinea",438,1972,1,0.749256401423185
"5273","Guinea",438,1973,1,0.748923544433026
"5274","Guinea",438,1974,1,0.748578851400723
"5275","Guinea",438,1975,1,0.74822250137676
"5276","Guinea",438,1976,1,0.747854733247658
"5277","Guinea",438,1977,1,0.747475662852109
"5278","Guinea",438,1978,1,0.747085475904432
"5279","Guinea",438,1979,1,0.746684360877413
"5280","Guinea",438,1980,1,0.74627239459534
"5281","Guinea",438,1981,1,0.745849950631588
"5282","Guinea",438,1982,1,0.745416958642745
"5283","Guinea",438,1983,1,0.744973728848214
"5284","Guinea",438,1984,1,0.744520251249022
"5285","Guinea",438,1985,1,0.744056802129945
"5286","Guinea",438,1986,1,0.74358346887436
"5287","Guinea",438,1987,1,0.743100210227768
"5288","Guinea",438,1988,1,0.742607422023358
"5289","Guinea",438,1989,1,0.742104996871112
"5290","Guinea",438,1990,1,0.741593073417512
"5291","Guinea",438,1991,1,0.741071782703375
"5292","Guinea",438,1992,1,0.740541380227964
"5293","Guinea",438,1993,1,0.74000167487709
"5294","Guinea",438,1994,1,0.739452797130772
"5295","Guinea",438,1995,1,0.738895042727262
"5296","Guinea",438,1996,1,0.738328262447516
"5297","Guinea",438,1997,1,0.737752591559829
"5298","Guinea",438,1998,1,0.737168239097519
"5299","Guinea",438,1999,1,0.736574980759755
"5300","Guinea",438,2000,1,0.735973153709112
"5301","Guinea",438,2001,1,0.735362674954137
"5302","Guinea",438,2002,1,0.734743555287986
"5303","Guinea",438,2003,1,0.734115913538229
"5304","Guinea",438,2004,1,0.73347975254538
"5305","Guinea",438,2005,1,0.732835089415066
"5306","Guinea",438,2006,1,0.732182119734685
"5307","Guinea",438,2007,1,0.731520555006287
"5308","Guinea",438,2008,1,0.730850764919753
"5309","Guinea",438,2009,1,0.730172517566162
"5310","Guinea",438,2010,1,0.729486022955646
"5311","Guinea",438,2011,1,0.72879120726644
"5312","Guinea",438,2012,1,0.728088031158625
"5313","Guinea",438,2013,1,0.727376627607808
"5314","Burkina Faso",439,1945,0,1
"5315","Burkina Faso",439,1946,0,1
"5316","Burkina Faso",439,1947,0,1
"5317","Burkina Faso",439,1948,0,1
"5318","Burkina Faso",439,1949,0,1
"5319","Burkina Faso",439,1950,0,1
"5320","Burkina Faso",439,1951,0,1
"5321","Burkina Faso",439,1952,0,1
"5322","Burkina Faso",439,1953,0,1
"5323","Burkina Faso",439,1954,0,1
"5324","Burkina Faso",439,1955,0,1
"5325","Burkina Faso",439,1956,0,1
"5326","Burkina Faso",439,1957,0,1
"5327","Burkina Faso",439,1958,0,1
"5328","Burkina Faso",439,1959,0,1
"5329","Burkina Faso",439,1960,1,0.730433136719741
"5330","Burkina Faso",439,1961,1,0.730260658579673
"5331","Burkina Faso",439,1962,1,0.732061759774418
"5332","Burkina Faso",439,1963,1,0.733790981644171
"5333","Burkina Faso",439,1964,1,0.735451175368875
"5334","Burkina Faso",439,1965,1,0.737044778748727
"5335","Burkina Faso",439,1966,1,0.738574514711037
"5336","Burkina Faso",439,1967,1,0.740042513776828
"5337","Burkina Faso",439,1968,1,0.741451285456814
"5338","Burkina Faso",439,1969,1,0.74280295632488
"5339","Burkina Faso",439,1970,1,0.744099654609448
"5340","Burkina Faso",439,1971,1,0.745343329905835
"5341","Burkina Faso",439,1972,1,0.746536120222554
"5342","Burkina Faso",439,1973,1,0.747679526987986
"5343","Burkina Faso",439,1974,1,0.748775716875773
"5344","Burkina Faso",439,1975,1,0.74982604716059
"5345","Burkina Faso",439,1976,1,0.750832438914944
"5346","Burkina Faso",439,1977,1,0.751796190009497
"5347","Burkina Faso",439,1978,1,0.752719018365186
"5348","Burkina Faso",439,1979,1,0.753602176485944
"5349","Burkina Faso",439,1980,1,0.754447157998519
"5350","Burkina Faso",439,1981,1,0.755255281190647
"5351","Burkina Faso",439,1982,1,0.756027770636551
"5352","Burkina Faso",439,1983,1,0.756765828416193
"5353","Burkina Faso",439,1984,1,0.757470533990918
"5354","Burkina Faso",439,1985,1,0.758143137972088
"5355","Burkina Faso",439,1986,1,0.758784716275195
"5356","Burkina Faso",439,1987,1,0.759396128835689
"5357","Burkina Faso",439,1988,1,0.759978553321987
"5358","Burkina Faso",439,1989,1,0.760532891255501
"5359","Burkina Faso",439,1990,1,0.76105990012316
"5360","Burkina Faso",439,1991,1,0.761560556454884
"5361","Burkina Faso",439,1992,1,0.762035673666878
"5362","Burkina Faso",439,1993,1,0.762486051763825
"5363","Burkina Faso",439,1994,1,0.762912524089398
"5364","Burkina Faso",439,1995,1,0.763315797856827
"5365","Burkina Faso",439,1996,1,0.763696489855441
"5366","Burkina Faso",439,1997,1,0.764055426960068
"5367","Burkina Faso",439,1998,1,0.764393108163609
"5368","Burkina Faso",439,1999,1,0.764710413722802
"5369","Burkina Faso",439,2000,1,0.765007662165577
"5370","Burkina Faso",439,2001,1,0.765285626564546
"5371","Burkina Faso",439,2002,1,0.765544824576343
"5372","Burkina Faso",439,2003,1,0.765785813069433
"5373","Burkina Faso",439,2004,1,0.766009064567889
"5374","Burkina Faso",439,2005,1,0.766215160720988
"5375","Burkina Faso",439,2006,1,0.76640445037839
"5376","Burkina Faso",439,2007,1,0.766577595193204
"5377","Burkina Faso",439,2008,1,0.766734946230186
"5378","Burkina Faso",439,2009,1,0.766876936311921
"5379","Burkina Faso",439,2010,1,0.767004010209872
"5380","Burkina Faso",439,2011,1,0.767116567692964
"5381","Burkina Faso",439,2012,1,0.767215003812661
"5382","Burkina Faso",439,2013,1,0.767299726614069
"5383","Liberia",450,1945,1,0.879251796531644
"5384","Liberia",450,1946,1,0.879978294414566
"5385","Liberia",450,1947,1,0.880669055185151
"5386","Liberia",450,1948,1,0.881325132396746
"5387","Liberia",450,1949,1,0.881947766802736
"5388","Liberia",450,1950,1,0.882537990192316
"5389","Liberia",450,1951,1,0.883096990496085
"5390","Liberia",450,1952,1,0.883625722219245
"5391","Liberia",450,1953,1,0.884125268857596
"5392","Liberia",450,1954,1,0.884596642044497
"5393","Liberia",450,1955,1,0.885040922106767
"5394","Liberia",450,1956,1,0.885458946561485
"5395","Liberia",450,1957,1,0.885851762174001
"5396","Liberia",450,1958,1,0.886220335775864
"5397","Liberia",450,1959,1,0.886565424213282
"5398","Liberia",450,1960,1,0.886888009004445
"5399","Liberia",450,1961,1,0.887188946376563
"5400","Liberia",450,1962,1,0.887469103527955
"5401","Liberia",450,1963,1,0.887729248739146
"5402","Liberia",450,1964,1,0.88797024962088
"5403","Liberia",450,1965,1,0.888192815532633
"5404","Liberia",450,1966,1,0.888397825726997
"5405","Liberia",450,1967,1,0.888585868206831
"5406","Liberia",450,1968,1,0.88875783949529
"5407","Liberia",450,1969,1,0.88891435645797
"5408","Liberia",450,1970,1,0.889056101319542
"5409","Liberia",450,1971,1,0.889183777921753
"5410","Liberia",450,1972,1,0.889298020956975
"5411","Liberia",450,1973,1,0.889399531798265
"5412","Liberia",450,1974,1,0.889488857144956
"5413","Liberia",450,1975,1,0.88956662980163
"5414","Liberia",450,1976,1,0.889633466172782
"5415","Liberia",450,1977,1,0.889689905153492
"5416","Liberia",450,1978,1,0.889736498641973
"5417","Liberia",450,1979,1,0.889773819511139
"5418","Liberia",450,1980,1,0.889802415783526
"5419","Liberia",450,1981,1,0.889822723756998
"5420","Liberia",450,1982,1,0.889835320840738
"5421","Liberia",450,1983,1,0.889840650074715
"5422","Liberia",450,1984,1,0.889839189008476
"5423","Liberia",450,1985,1,0.889831373298391
"5424","Liberia",450,1986,1,0.889817743234353
"5425","Liberia",450,1987,1,0.889798555609953
"5426","Liberia",450,1988,1,0.8897743836447
"5427","Liberia",450,1989,1,0.88974554647391
"5428","Liberia",450,1990,1,0.889712463453124
"5429","Liberia",450,1991,1,0.889675462700902
"5430","Liberia",450,1992,1,0.889635018589274
"5431","Liberia",450,1993,1,0.889591401843932
"5432","Liberia",450,1994,1,0.889544954350694
"5433","Liberia",450,1995,1,0.889496017509408
"5434","Liberia",450,1996,1,0.889444926272168
"5435","Liberia",450,1997,1,0.889391972531009
"5436","Liberia",450,1998,1,0.889337453737194
"5437","Liberia",450,1999,1,0.88928165981197
"5438","Liberia",450,2000,1,0.889224847624756
"5439","Liberia",450,2001,1,0.889167336786916
"5440","Liberia",450,2002,1,0.889109309755562
"5441","Liberia",450,2003,1,0.889051012096496
"5442","Liberia",450,2004,1,0.888992714383555
"5443","Liberia",450,2005,1,0.888934625424376
"5444","Liberia",450,2006,1,0.888876981319573
"5445","Liberia",450,2007,1,0.888819878176256
"5446","Liberia",450,2008,1,0.888763630712419
"5447","Liberia",450,2009,1,0.888708390072432
"5448","Liberia",450,2010,1,0.88865428944803
"5449","Liberia",450,2011,1,0.888601507193597
"5450","Liberia",450,2012,1,0.888550253647446
"5451","Liberia",450,2013,1,0.888500569012863
"5452","Sierra Leone",451,1945,0,1
"5453","Sierra Leone",451,1946,0,1
"5454","Sierra Leone",451,1947,0,1
"5455","Sierra Leone",451,1948,0,1
"5456","Sierra Leone",451,1949,0,1
"5457","Sierra Leone",451,1950,0,1
"5458","Sierra Leone",451,1951,0,1
"5459","Sierra Leone",451,1952,0,1
"5460","Sierra Leone",451,1953,0,1
"5461","Sierra Leone",451,1954,0,1
"5462","Sierra Leone",451,1955,0,1
"5463","Sierra Leone",451,1956,0,1
"5464","Sierra Leone",451,1957,0,1
"5465","Sierra Leone",451,1958,0,1
"5466","Sierra Leone",451,1959,0,1
"5467","Sierra Leone",451,1960,0,1
"5468","Sierra Leone",451,1961,1,0.797014782012099
"5469","Sierra Leone",451,1962,1,0.797120769330688
"5470","Sierra Leone",451,1963,1,0.797226576420135
"5471","Sierra Leone",451,1964,1,0.797332166411305
"5472","Sierra Leone",451,1965,1,0.797437587805497
"5473","Sierra Leone",451,1966,1,0.79754285196257
"5474","Sierra Leone",451,1967,1,0.797647903217034
"5475","Sierra Leone",451,1968,1,0.797752679781301
"5476","Sierra Leone",451,1969,1,0.797857213600475
"5477","Sierra Leone",451,1970,1,0.797961397716029
"5478","Sierra Leone",451,1971,1,0.798065337632319
"5479","Sierra Leone",451,1972,1,0.798168885227246
"5480","Sierra Leone",451,1973,1,0.798271971639587
"5481","Sierra Leone",451,1974,1,0.798374627500052
"5482","Sierra Leone",451,1975,1,0.79847681105956
"5483","Sierra Leone",451,1976,1,0.798578395203904
"5484","Sierra Leone",451,1977,1,0.798679440964337
"5485","Sierra Leone",451,1978,1,0.798779721020486
"5486","Sierra Leone",451,1979,1,0.798879335175688
"5487","Sierra Leone",451,1980,1,0.798978098905977
"5488","Sierra Leone",451,1981,1,0.79907599475916
"5489","Sierra Leone",451,1982,1,0.799172885056706
"5490","Sierra Leone",451,1983,1,0.799268662751562
"5491","Sierra Leone",451,1984,1,0.799363362871551
"5492","Sierra Leone",451,1985,1,0.79945677485114
"5493","Sierra Leone",451,1986,1,0.799548827728303
"5494","Sierra Leone",451,1987,1,0.799639371309045
"5495","Sierra Leone",451,1988,1,0.799728339841711
"5496","Sierra Leone",451,1989,1,0.799815602621261
"5497","Sierra Leone",451,1990,1,0.799900959225198
"5498","Sierra Leone",451,1991,1,0.799984275181979
"5499","Sierra Leone",451,1992,1,0.800065518632924
"5500","Sierra Leone",451,1993,1,0.800144350639167
"5501","Sierra Leone",451,1994,1,0.800220778723669
"5502","Sierra Leone",451,1995,1,0.800294509008382
"5503","Sierra Leone",451,1996,1,0.800365423702088
"5504","Sierra Leone",451,1997,1,0.800433193090349
"5505","Sierra Leone",451,1998,1,0.800497811360912
"5506","Sierra Leone",451,1999,1,0.800558980853008
"5507","Sierra Leone",451,2000,1,0.800616429283742
"5508","Sierra Leone",451,2001,1,0.80066992581975
"5509","Sierra Leone",451,2002,1,0.800719272424422
"5510","Sierra Leone",451,2003,1,0.800764219776207
"5511","Sierra Leone",451,2004,1,0.800804359504866
"5512","Sierra Leone",451,2005,1,0.800839664726618
"5513","Sierra Leone",451,2006,1,0.800869590774226
"5514","Sierra Leone",451,2007,1,0.800893898856762
"5515","Sierra Leone",451,2008,1,0.800912308989684
"5516","Sierra Leone",451,2009,1,0.80092454589405
"5517","Sierra Leone",451,2010,1,0.800930093758851
"5518","Sierra Leone",451,2011,1,0.800928694733731
"5519","Sierra Leone",451,2012,1,0.800919956960068
"5520","Sierra Leone",451,2013,1,0.800903444920299
"5521","Ghana",452,1945,0,1
"5522","Ghana",452,1946,0,1
"5523","Ghana",452,1947,0,1
"5524","Ghana",452,1948,0,1
"5525","Ghana",452,1949,0,1
"5526","Ghana",452,1950,0,1
"5527","Ghana",452,1951,0,1
"5528","Ghana",452,1952,0,1
"5529","Ghana",452,1953,0,1
"5530","Ghana",452,1954,0,1
"5531","Ghana",452,1955,0,1
"5532","Ghana",452,1956,0,1
"5533","Ghana",452,1957,1,0.735476906338787
"5534","Ghana",452,1958,1,0.735531119825186
"5535","Ghana",452,1959,1,0.735583669396026
"5536","Ghana",452,1960,1,0.735634431214476
"5537","Ghana",452,1961,1,0.735683489818524
"5538","Ghana",452,1962,1,0.735730779073169
"5539","Ghana",452,1963,1,0.735776332891227
"5540","Ghana",452,1964,1,0.735820173072055
"5541","Ghana",452,1965,1,0.735862296281078
"5542","Ghana",452,1966,1,0.735902762016686
"5543","Ghana",452,1967,1,0.735941430478982
"5544","Ghana",452,1968,1,0.735978510350223
"5545","Ghana",452,1969,1,0.73601395221111
"5546","Ghana",452,1970,1,0.736047731947442
"5547","Ghana",452,1971,1,0.736079784953964
"5548","Ghana",452,1972,1,0.736110277891967
"5549","Ghana",452,1973,1,0.736139162940112
"5550","Ghana",452,1974,1,0.736166440002719
"5551","Ghana",452,1975,1,0.736192009402638
"5552","Ghana",452,1976,1,0.736216080778742
"5553","Ghana",452,1977,1,0.736238517145875
"5554","Ghana",452,1978,1,0.736259421772818
"5555","Ghana",452,1979,1,0.736278793171933
"5556","Ghana",452,1980,1,0.736296476153524
"5557","Ghana",452,1981,1,0.73631276335063
"5558","Ghana",452,1982,1,0.736327376988049
"5559","Ghana",452,1983,1,0.736340580686884
"5560","Ghana",452,1984,1,0.736352179166711
"5561","Ghana",452,1985,1,0.736362307545701
"5562","Ghana",452,1986,1,0.736370874690925
"5563","Ghana",452,1987,1,0.736377950870914
"5564","Ghana",452,1988,1,0.736383640139139
"5565","Ghana",452,1989,1,0.736387752327971
"5566","Ghana",452,1990,1,0.736390468326343
"5567","Ghana",452,1991,1,0.736391662545132
"5568","Ghana",452,1992,1,0.736391361946778
"5569","Ghana",452,1993,1,0.736389628195595
"5570","Ghana",452,1994,1,0.736386562121529
"5571","Ghana",452,1995,1,0.736381947179344
"5572","Ghana",452,1996,1,0.736375899676043
"5573","Ghana",452,1997,1,0.736368537786648
"5574","Ghana",452,1998,1,0.736359661081279
"5575","Ghana",452,1999,1,0.736349375902329
"5576","Ghana",452,2000,1,0.73633771943842
"5577","Ghana",452,2001,1,0.736324617102859
"5578","Ghana",452,2002,1,0.73631016994306
"5579","Ghana",452,2003,1,0.736294313444991
"5580","Ghana",452,2004,1,0.736277075040606
"5581","Ghana",452,2005,1,0.736258569810658
"5582","Ghana",452,2006,1,0.736238622737
"5583","Ghana",452,2007,1,0.736217194559903
"5584","Ghana",452,2008,1,0.736194523288676
"5585","Ghana",452,2009,1,0.736170591052893
"5586","Ghana",452,2010,1,0.736145108892331
"5587","Ghana",452,2011,1,0.736118394121824
"5588","Ghana",452,2012,1,0.736090371517068
"5589","Ghana",452,2013,1,0.736060987488668
"5590","Togo",461,1945,0,1
"5591","Togo",461,1946,0,1
"5592","Togo",461,1947,0,1
"5593","Togo",461,1948,0,1
"5594","Togo",461,1949,0,1
"5595","Togo",461,1950,0,1
"5596","Togo",461,1951,0,1
"5597","Togo",461,1952,0,1
"5598","Togo",461,1953,0,1
"5599","Togo",461,1954,0,1
"5600","Togo",461,1955,0,1
"5601","Togo",461,1956,0,1
"5602","Togo",461,1957,0,1
"5603","Togo",461,1958,0,1
"5604","Togo",461,1959,0,1
"5605","Togo",461,1960,1,0.884407964768301
"5606","Togo",461,1961,1,0.884436807394562
"5607","Togo",461,1962,1,0.884437382298029
"5608","Togo",461,1963,1,0.884410877916354
"5609","Togo",461,1964,1,0.884358358568434
"5610","Togo",461,1965,1,0.884280797809213
"5611","Togo",461,1966,1,0.884179445798884
"5612","Togo",461,1967,1,0.884055287737223
"5613","Togo",461,1968,1,0.883909528836006
"5614","Togo",461,1969,1,0.883743149287995
"5615","Togo",461,1970,1,0.883557472644815
"5616","Togo",461,1971,1,0.88335358156646
"5617","Togo",461,1972,1,0.883132584181925
"5618","Togo",461,1973,1,0.88289572746424
"5619","Togo",461,1974,1,0.882644330995539
"5620","Togo",461,1975,1,0.882379511832116
"5621","Togo",461,1976,1,0.882102685154634
"5622","Togo",461,1977,1,0.881815139148355
"5623","Togo",461,1978,1,0.881518294885788
"5624","Togo",461,1979,1,0.881213454906763
"5625","Togo",461,1980,1,0.880902225558188
"5626","Togo",461,1981,1,0.880586055334816
"5627","Togo",461,1982,1,0.880266580532112
"5628","Togo",461,1983,1,0.879945387763086
"5629","Togo",461,1984,1,0.879624232003545
"5630","Togo",461,1985,1,0.879304747607686
"5631","Togo",461,1986,1,0.878989007779113
"5632","Togo",461,1987,1,0.878678813444755
"5633","Togo",461,1988,1,0.878376132079464
"5634","Togo",461,1989,1,0.878083026136182
"5635","Togo",461,1990,1,0.877801719055524
"5636","Togo",461,1991,1,0.877534343891137
"5637","Togo",461,1992,1,0.877283284882219
"5638","Togo",461,1993,1,0.87705075482071
"5639","Togo",461,1994,1,0.876839340634937
"5640","Togo",461,1995,1,0.876651447437283
"5641","Togo",461,1996,1,0.876489512698326
"5642","Togo",461,1997,1,0.876356115578691
"5643","Togo",461,1998,1,0.876253796149433
"5644","Togo",461,1999,1,0.876184969350803
"5645","Togo",461,2000,1,0.876152109778634
"5646","Togo",461,2001,1,0.876157494779879
"5647","Togo",461,2002,1,0.876203367043995
"5648","Togo",461,2003,1,0.876291432764514
"5649","Togo",461,2004,1,0.876423588336914
"5650","Togo",461,2005,1,0.876600856073651
"5651","Togo",461,2006,1,0.876824117165115
"5652","Togo",461,2007,1,0.877093405769838
"5653","Togo",461,2008,1,0.877408227393385
"5654","Togo",461,2009,1,0.877767058600914
"5655","Togo",461,2010,1,0.878167346895924
"5656","Togo",461,2011,1,0.87860522827371
"5657","Togo",461,2012,1,0.87907529803131
"5658","Togo",461,2013,1,0.879570414728944
"5659","Nigeria",475,1945,0,1
"5660","Nigeria",475,1946,0,1
"5661","Nigeria",475,1947,0,1
"5662","Nigeria",475,1948,0,1
"5663","Nigeria",475,1949,0,1
"5664","Nigeria",475,1950,0,1
"5665","Nigeria",475,1951,0,1
"5666","Nigeria",475,1952,0,1
"5667","Nigeria",475,1953,0,1
"5668","Nigeria",475,1954,0,1
"5669","Nigeria",475,1955,0,1
"5670","Nigeria",475,1956,0,1
"5671","Nigeria",475,1957,0,1
"5672","Nigeria",475,1958,0,1
"5673","Nigeria",475,1959,0,1
"5674","Nigeria",475,1960,1,0.867570463764122
"5675","Nigeria",475,1961,1,0.868165862469893
"5676","Nigeria",475,1962,1,0.868582496346415
"5677","Nigeria",475,1963,1,0.868841400467
"5678","Nigeria",475,1964,1,0.86896197898577
"5679","Nigeria",475,1965,1,0.868961380085036
"5680","Nigeria",475,1966,1,0.868855308604251
"5681","Nigeria",475,1967,1,0.868657971991061
"5682","Nigeria",475,1968,1,0.868381951846535
"5683","Nigeria",475,1969,1,0.868038683436827
"5684","Nigeria",475,1970,1,0.86763852171658
"5685","Nigeria",475,1971,1,0.867190481271994
"5686","Nigeria",475,1972,1,0.866702770300916
"5687","Nigeria",475,1973,1,0.866182742176658
"5688","Nigeria",475,1974,1,0.865636893517165
"5689","Nigeria",475,1975,1,0.865071029760489
"5690","Nigeria",475,1976,1,0.864490299715188
"5691","Nigeria",475,1977,1,0.863899162214744
"5692","Nigeria",475,1978,1,0.863301703186399
"5693","Nigeria",475,1979,1,0.86270146254131
"5694","Nigeria",475,1980,1,0.862101529392227
"5695","Nigeria",475,1981,1,0.861504684959819
"5696","Nigeria",475,1982,1,0.860913262036733
"5697","Nigeria",475,1983,1,0.860329359223881
"5698","Nigeria",475,1984,1,0.85975480718004
"5699","Nigeria",475,1985,1,0.85919120737103
"5700","Nigeria",475,1986,1,0.858639857974663
"5701","Nigeria",475,1987,1,0.858101869025858
"5702","Nigeria",475,1988,1,0.857578247188606
"5703","Nigeria",475,1989,1,0.857069826963835
